location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Belgium,2021-03-12,70,79,6.01,3.43
Belgium,2021-03-12,80,,20.77,16.83
Belgium,2021-03-19,18,24,6.45,2.81
Belgium,2021-03-19,25,49,9.81,4.45
Belgium,2021-03-19,50,59,11.25,5.35
Belgium,2021-03-19,60,69,8.61,3.57
Belgium,2021-03-19,70,79,11.28,3.59
Belgium,2021-03-19,80,,33.94,16.99
Belgium,2021-03-26,18,24,6.99,3.32
Belgium,2021-03-26,25,49,10.46,5.14
Belgium,2021-03-26,50,59,12.14,6.29
Belgium,2021-03-26,60,69,10.44,4.26
Belgium,2021-03-26,70,79,18.51,4.09
Belgium,2021-03-26,80,,51.58,17.99
Belgium,2021-04-02,18,24,7.36,3.78
Belgium,2021-04-02,25,49,10.97,5.66
Belgium,2021-04-02,50,59,12.85,7.17
Belgium,2021-04-02,60,69,12.41,5.35
Belgium,2021-04-02,70,79,26.45,4.93
Belgium,2021-04-02,80,,73.66,18.99
Belgium,2021-04-09,18,24,7.69,4.04
Belgium,2021-04-09,25,49,11.41,5.99
Belgium,2021-04-09,50,59,13.68,7.62
Belgium,2021-04-09,60,69,17.38,5.98
Belgium,2021-04-09,70,79,52.41,6.29
Belgium,2021-04-09,80,,80.73,21.34
Belgium,2021-04-16,18,24,8.17,4.23
Belgium,2021-04-16,25,49,11.82,6.23
Belgium,2021-04-16,50,59,15.25,7.94
Belgium,2021-04-16,60,69,25.2,6.59
Belgium,2021-04-16,70,79,77.73,8.3
Belgium,2021-04-16,80,,83.15,28.89
Belgium,2021-04-23,18,24,8.72,4.35
Belgium,2021-04-23,25,49,12.42,6.39
Belgium,2021-04-23,50,59,18.93,8.12
Belgium,2021-04-23,60,69,40.55,6.94
Belgium,2021-04-23,70,79,88.17,9.18
Belgium,2021-04-23,80,,84.31,29.58
Belgium,2021-04-30,18,24,9.33,4.56
Belgium,2021-04-30,25,49,13.28,6.66
Belgium,2021-04-30,50,59,23.83,8.54
Belgium,2021-04-30,60,69,57.38,8.04
Belgium,2021-04-30,70,79,89.94,12.85
Belgium,2021-04-30,80,,85.37,32.65
Belgium,2021-05-07,18,24,9.96,4.88
Belgium,2021-05-07,25,49,15.61,7.14
Belgium,2021-05-07,50,59,32.74,9.44
Belgium,2021-05-07,60,69,75.16,10.28
Belgium,2021-05-07,70,79,91.39,20.22
Belgium,2021-05-07,80,,86.62,51.52
Belgium,2021-05-14,18,24,10.62,5.26
Belgium,2021-05-14,25,49,18.6,7.69
Belgium,2021-05-14,50,59,41.06,10.39
Belgium,2021-05-14,60,69,79.25,12.89
Belgium,2021-05-14,70,79,92.26,40.04
Belgium,2021-05-14,80,,87.3,56.62
Belgium,2021-05-21,18,24,11.27,6.31
Belgium,2021-05-21,25,49,22.78,9.24
Belgium,2021-05-21,50,59,56.52,12.97
Belgium,2021-05-21,60,69,82.09,19.14
Belgium,2021-05-21,70,79,92.9,52.34
Belgium,2021-05-21,80,,87.96,58.68
Belgium,2021-05-28,18,24,12.2,7.51
Belgium,2021-05-28,25,49,26.78,11.32
Belgium,2021-05-28,50,59,60.34,17.75
Belgium,2021-05-28,60,69,83.94,31.24
Belgium,2021-05-28,70,79,93.21,60.49
Belgium,2021-05-28,80,,88.31,60.11
Belgium,2021-06-04,18,24,14.29,8.65
Belgium,2021-06-04,25,49,32.83,13.7
Belgium,2021-06-04,50,59,71.54,23.17
Belgium,2021-06-04,60,69,89.01,46.22
Belgium,2021-06-04,70,79,93.64,62.87
Belgium,2021-06-04,80,,88.76,62.41
Belgium,2021-06-11,18,24,17.29,9.87
Belgium,2021-06-11,25,49,40.93,16.76
Belgium,2021-06-11,50,59,83.11,32.4
Belgium,2021-06-11,60,69,90.35,60.58
Belgium,2021-06-11,70,79,93.98,67.27
Belgium,2021-06-11,80,,89.11,73.27
Belgium,2021-06-18,18,24,24.19,11.02
Belgium,2021-06-18,25,49,56.25,20.81
Belgium,2021-06-18,50,59,85.62,38.99
Belgium,2021-06-18,60,69,90.9,64.68
Belgium,2021-06-18,70,79,94.25,70.53
Belgium,2021-06-18,80,,89.38,80.63
Belgium,2021-06-25,18,24,37.7,13.99
Belgium,2021-06-25,25,49,67.7,24.41
Belgium,2021-06-25,50,59,86.39,44.35
Belgium,2021-06-25,60,69,91.24,66.97
Belgium,2021-06-25,70,79,94.45,73.13
Belgium,2021-06-25,80,,89.58,84.26
Belgium,2021-07-02,18,24,51.58,16.21
Belgium,2021-07-02,25,49,74.01,28.04
Belgium,2021-07-02,50,59,86.87,48.28
Belgium,2021-07-02,60,69,91.48,70.64
Belgium,2021-07-02,70,79,94.62,77.34
Belgium,2021-07-02,80,,89.73,85.92
Belgium,2021-07-09,18,24,61.43,19.15
Belgium,2021-07-09,25,49,75.34,34.7
Belgium,2021-07-09,50,59,87.23,59.39
Belgium,2021-07-09,60,69,91.73,79.47
Belgium,2021-07-09,70,79,94.84,90.04
Belgium,2021-07-09,80,,89.9,86.96
Belgium,2021-07-16,18,24,67.48,23.13
Belgium,2021-07-16,25,49,76.38,42.6
Belgium,2021-07-16,50,59,87.68,73.17
Belgium,2021-07-16,60,69,92.05,83.96
Belgium,2021-07-16,70,79,95.12,92.58
Belgium,2021-07-16,80,,90.14,87.47
Belgium,2021-07-23,18,24,69.51,30.75
Belgium,2021-07-23,25,49,77.02,55.47
Belgium,2021-07-23,50,59,88.04,77.59
Belgium,2021-07-23,60,69,92.3,87.16
Belgium,2021-07-23,70,79,95.31,93.33
Belgium,2021-07-23,80,,90.31,87.87
Belgium,2021-07-30,18,24,70.76,42.15
Belgium,2021-07-30,25,49,77.62,66.15
Belgium,2021-07-30,50,59,88.36,80.63
Belgium,2021-07-30,60,69,92.51,90.19
Belgium,2021-07-30,70,79,95.46,93.89
Belgium,2021-07-30,80,,90.44,88.23
Belgium,2021-08-06,18,24,71.95,54.25
Belgium,2021-08-06,25,49,78.26,72.71
Belgium,2021-08-06,50,59,88.68,82.97
Belgium,2021-08-06,60,69,92.72,91.08
Belgium,2021-08-06,70,79,95.6,94.3
Belgium,2021-08-06,80,,90.54,88.48
Belgium,2021-08-13,18,24,72.83,62.59
Belgium,2021-08-13,25,49,78.8,75.18
Belgium,2021-08-13,50,59,88.94,87.14
Belgium,2021-08-13,60,69,92.87,91.79
Belgium,2021-08-13,70,79,95.71,94.59
Belgium,2021-08-13,80,,90.63,88.67
Belgium,2021-08-17,18,24,72.91,63.08
Belgium,2021-08-17,25,49,78.85,75.31
Belgium,2021-08-17,50,59,88.95,87.21
Belgium,2021-08-17,60,69,92.88,91.82
Belgium,2021-08-17,70,79,95.71,94.62
Belgium,2021-08-17,80,,90.63,88.69
