Country,Year,0-17,18-24,18-29,25-34,25-49,30-39,35-44,40-49,45-54,50-54,50-59,55-59,55-64,60-64,60-69,65-69,65-74,70-74,70-79,75+,75-79,80+
Uruguay,89,0.0,1.0,0.0,2.51,0.0,0.0,3.56,0.0,3.04,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
Uruguay,90,0.0,1.19,0.0,2.98,0.0,0.0,4.13,0.0,3.51,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
Uruguay,91,0.0,1.36,0.0,3.47,0.0,0.0,4.69,0.0,3.99,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
Uruguay,92,0.0,1.36,0.0,3.48,0.0,0.0,4.69,0.0,3.99,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
Uruguay,93,0.0,1.36,0.0,3.48,0.0,0.0,4.69,0.0,3.99,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
Uruguay,94,0.0,1.4,0.0,3.61,0.0,0.0,4.89,0.0,4.16,0.0,0.0,0.0,8.05,0.0,0.0,0.0,0.01,0.0,0.0,0.06,0.0,0.0
Uruguay,95,0.0,1.5,0.0,3.82,0.0,0.0,5.15,0.0,4.4,0.0,0.0,0.0,12.57,0.0,0.0,0.0,0.02,0.0,0.0,0.06,0.0,0.0
Uruguay,96,0.0,1.65,0.0,4.17,0.0,0.0,5.52,0.0,4.76,0.0,0.0,0.0,17.39,0.0,0.0,0.0,0.02,0.0,0.0,0.06,0.0,0.0
Uruguay,97,0.0,1.85,0.0,4.56,0.0,0.0,6.04,0.0,5.51,0.0,0.0,0.0,20.69,0.0,0.0,0.0,0.06,0.0,0.0,0.06,0.0,0.0
Uruguay,98,0.0,2.03,0.0,5.87,0.0,0.0,7.91,0.0,7.1,0.0,0.0,0.0,21.69,0.0,0.0,0.0,0.27,0.0,0.0,0.09,0.0,0.0
Uruguay,99,0.0,2.08,0.0,6.26,0.0,0.0,8.51,0.0,7.63,0.0,0.0,0.0,22.06,0.0,0.0,0.0,0.38,0.0,0.0,0.11,0.0,0.0
Uruguay,100,0.0,2.08,0.0,6.26,0.0,0.0,8.51,0.0,7.63,0.0,0.0,0.0,22.06,0.0,0.0,0.0,0.38,0.0,0.0,0.11,0.0,0.0
Uruguay,101,0.0,2.09,0.0,6.3,0.0,0.0,8.57,0.0,8.06,0.0,0.0,0.0,22.8,0.0,0.0,0.0,1.12,0.0,0.0,0.12,0.0,0.0
Uruguay,102,0.0,2.11,0.0,6.37,0.0,0.0,8.66,0.0,8.58,0.0,0.0,0.0,23.67,0.0,0.0,0.0,2.05,0.0,0.0,0.48,0.0,0.0
Uruguay,103,0.0,2.18,0.0,6.48,0.0,0.0,8.74,0.0,9.08,0.0,0.0,0.0,24.56,0.0,0.0,0.0,2.99,0.0,0.0,0.68,0.0,0.0
Uruguay,104,0.0,2.25,0.0,6.57,0.0,0.0,8.8,0.0,10.91,0.0,0.0,0.0,27.85,0.0,0.0,0.0,6.88,0.0,0.0,0.71,0.0,0.0
Uruguay,105,0.0,2.35,0.0,6.76,0.0,0.0,8.91,0.0,12.71,0.0,0.0,0.0,31.09,0.0,0.0,0.0,10.72,0.0,0.0,0.72,0.0,0.0
Uruguay,106,0.0,2.36,0.0,6.76,0.0,0.0,8.92,0.0,13.26,0.0,0.0,0.0,32.06,0.0,0.0,0.0,11.87,0.0,0.0,0.75,0.0,0.0
Uruguay,107,0.0,2.36,0.0,6.76,0.0,0.0,8.92,0.0,13.26,0.0,0.0,0.0,32.06,0.0,0.0,0.0,11.88,0.0,0.0,0.75,0.0,0.0
Uruguay,108,0.0,2.39,0.0,6.89,0.0,0.0,9.1,0.0,14.5,0.0,0.0,0.0,34.28,0.0,0.0,0.0,14.48,0.0,0.0,3.99,0.0,0.0
Uruguay,109,0.0,2.59,0.0,7.26,0.0,0.0,9.5,0.0,15.87,0.0,0.0,0.0,36.39,0.0,0.0,0.0,16.95,0.0,0.0,8.07,0.0,0.0
Uruguay,110,0.0,2.94,0.0,7.71,0.0,0.0,10.08,0.0,17.36,0.0,0.0,0.0,38.65,0.0,0.0,0.0,19.44,0.0,0.0,11.59,0.0,0.0
Uruguay,111,0.0,3.34,0.0,8.22,0.0,0.0,10.69,0.0,19.24,0.0,0.0,0.0,41.53,0.0,0.0,0.0,22.72,0.0,0.0,14.3,0.0,0.0
Uruguay,112,0.0,3.74,0.0,8.7,0.0,0.0,11.28,0.0,21.0,0.0,0.0,0.0,44.17,0.0,0.0,0.0,25.64,0.0,0.0,16.84,0.0,0.0
Uruguay,113,0.0,3.83,0.0,8.81,0.0,0.0,11.42,0.0,21.58,0.0,0.0,0.0,45.08,0.0,0.0,0.0,26.65,0.0,0.0,17.77,0.0,0.0
Uruguay,114,0.0,3.83,0.0,8.81,0.0,0.0,11.42,0.0,21.58,0.0,0.0,0.0,45.08,0.0,0.0,0.0,26.65,0.0,0.0,17.77,0.0,0.0
Uruguay,115,0.0,5.08,0.0,10.26,0.0,0.0,13.09,0.0,22.87,0.0,0.0,0.0,45.8,0.0,0.0,0.0,27.37,0.0,0.0,20.25,0.0,0.0
Uruguay,116,0.0,6.44,0.0,11.78,0.0,0.0,14.85,0.0,24.17,0.0,0.0,0.0,46.47,0.0,0.0,0.0,28.01,0.0,0.0,22.61,0.0,0.0
Uruguay,117,0.0,7.73,0.0,13.27,0.0,0.0,16.55,0.0,25.5,0.0,0.0,0.0,47.11,0.0,0.0,0.0,28.7,0.0,0.0,24.91,0.0,0.0
Uruguay,118,0.0,9.12,0.0,14.83,0.0,0.0,18.35,0.0,26.93,0.0,0.0,0.0,47.77,0.0,0.0,0.0,29.58,0.0,0.0,27.14,0.0,0.0
Uruguay,119,0.0,10.55,0.0,16.4,0.0,0.0,20.16,0.0,28.37,0.0,0.0,0.0,48.52,0.0,0.0,0.0,30.75,0.0,0.0,29.27,0.0,0.0
Uruguay,120,0.0,10.55,0.0,16.4,0.0,0.0,20.16,0.0,28.37,0.0,0.0,0.0,48.52,0.0,0.0,0.0,30.76,0.0,0.0,29.27,0.0,0.0
Uruguay,121,0.0,10.55,0.0,16.4,0.0,0.0,20.16,0.0,28.37,0.0,0.0,0.0,48.52,0.0,0.0,0.0,30.76,0.0,0.0,29.28,0.0,0.0
Uruguay,122,0.0,10.96,0.0,16.87,0.0,0.0,20.68,0.0,29.32,0.0,0.0,0.0,49.76,0.0,0.0,0.0,32.04,0.0,0.0,29.38,0.0,0.0
Uruguay,123,0.0,10.98,0.0,16.93,0.0,0.0,20.75,0.0,30.61,0.0,0.0,0.0,51.93,0.0,0.0,0.0,34.51,0.0,0.0,29.45,0.0,0.0
Uruguay,124,0.0,11.02,0.0,16.98,0.0,0.0,20.8,0.0,31.94,0.0,0.0,0.0,54.31,0.0,0.0,0.0,36.63,0.0,0.0,29.51,0.0,0.0
Uruguay,125,0.0,11.13,0.0,17.11,0.0,0.0,21.23,0.0,33.63,0.0,0.0,0.0,56.73,0.0,0.0,0.0,38.88,0.0,0.0,29.55,0.0,0.0
Uruguay,126,0.0,11.31,0.0,17.34,0.0,0.0,21.55,0.0,34.02,0.0,0.0,0.0,57.33,0.0,0.0,0.0,39.62,0.0,0.0,29.59,0.0,0.0
Uruguay,127,0.0,11.34,0.0,17.37,0.0,0.0,21.68,0.0,34.23,0.0,0.0,0.0,57.55,0.0,0.0,0.0,39.88,0.0,0.0,29.6,0.0,0.0
Uruguay,128,0.0,11.34,0.0,17.37,0.0,0.0,21.71,0.0,34.27,0.0,0.0,0.0,57.55,0.0,0.0,0.0,39.88,0.0,0.0,29.6,0.0,0.0
Uruguay,129,0.0,11.48,0.0,17.7,0.0,0.0,22.4,0.0,35.52,0.0,0.0,0.0,60.83,0.0,0.0,0.0,44.37,0.0,0.0,29.68,0.0,0.0
Uruguay,130,0.0,11.78,0.0,18.21,0.0,0.0,23.44,0.0,37.24,0.0,0.0,0.0,63.74,0.0,0.0,0.0,47.5,0.0,0.0,29.74,0.0,0.0
Uruguay,131,0.0,12.18,0.0,18.82,0.0,0.0,24.79,0.0,39.39,0.0,0.0,0.0,66.29,0.0,0.0,0.0,49.85,0.0,0.0,29.86,0.0,0.0
Uruguay,132,0.0,12.59,0.0,19.48,0.0,0.0,25.99,0.0,40.62,0.0,0.0,0.0,67.28,0.0,0.0,0.0,50.89,0.0,0.0,30.59,0.0,0.0
Uruguay,133,0.0,12.97,0.0,20.03,0.0,0.0,26.99,0.0,41.74,0.0,0.0,0.0,68.05,0.0,0.0,0.0,51.62,0.0,0.0,30.66,0.0,0.0
Uruguay,134,0.0,13.1,0.0,20.11,0.0,0.0,27.09,0.0,41.88,0.0,0.0,0.0,68.2,0.0,0.0,0.0,51.78,0.0,0.0,30.69,0.0,0.0
Uruguay,135,0.0,13.1,0.0,20.11,0.0,0.0,27.09,0.0,41.88,0.0,0.0,0.0,68.2,0.0,0.0,0.0,51.78,0.0,0.0,30.69,0.0,0.0
Uruguay,136,0.0,13.21,0.0,20.26,0.0,0.0,27.26,0.0,42.1,0.0,0.0,0.0,68.44,0.0,0.0,0.0,52.02,0.0,0.0,30.74,0.0,0.0
Uruguay,137,0.0,13.33,0.0,20.39,0.0,0.0,27.46,0.0,42.5,0.0,0.0,0.0,68.96,0.0,0.0,0.0,52.43,0.0,0.0,30.8,0.0,0.0
Uruguay,138,0.0,13.41,0.0,20.52,0.0,0.0,27.68,0.0,42.89,0.0,0.0,0.0,69.34,0.0,0.0,0.0,52.78,0.0,0.0,30.87,0.0,0.0
Uruguay,139,0.0,13.5,0.0,20.66,0.0,0.0,27.93,0.0,43.25,0.0,0.0,0.0,69.67,0.0,0.0,0.0,53.08,0.0,0.0,31.01,0.0,0.0
Uruguay,140,0.0,13.56,0.0,20.78,0.0,0.0,28.16,0.0,43.63,0.0,0.0,0.0,69.98,0.0,0.0,0.0,53.26,0.0,0.0,31.06,0.0,0.0
Uruguay,141,0.0,13.57,0.0,20.79,0.0,0.0,28.18,0.0,43.81,0.0,0.0,0.0,70.25,0.0,0.0,0.0,53.38,0.0,0.0,31.08,0.0,0.0
Uruguay,142,0.0,13.57,0.0,20.8,0.0,0.0,28.19,0.0,43.85,0.0,0.0,0.0,70.31,0.0,0.0,0.0,53.39,0.0,0.0,31.08,0.0,0.0
Uruguay,143,0.0,13.61,0.0,20.85,0.0,0.0,28.25,0.0,44.08,0.0,0.0,0.0,70.7,0.0,0.0,0.0,53.69,0.0,0.0,31.22,0.0,0.0
Uruguay,144,0.0,13.64,0.0,20.88,0.0,0.0,28.29,0.0,44.36,0.0,0.0,0.0,71.1,0.0,0.0,0.0,53.8,0.0,0.0,31.27,0.0,0.0
Uruguay,145,0.0,13.66,0.0,20.92,0.0,0.0,28.36,0.0,44.6,0.0,0.0,0.0,71.39,0.0,0.0,0.0,53.9,0.0,0.0,31.34,0.0,0.0
Uruguay,146,0.0,13.75,0.0,21.0,0.0,0.0,28.49,0.0,44.9,0.0,0.0,0.0,71.64,0.0,0.0,0.0,53.96,0.0,0.0,31.38,0.0,0.0
Uruguay,147,0.0,13.84,0.0,21.09,0.0,0.0,28.59,0.0,45.13,0.0,0.0,0.0,71.87,0.0,0.0,0.0,54.12,0.0,0.0,31.56,0.0,0.0
