Country,Year,Alpha,B.1.1.277,B.1.1.302,B.1.1.519,B.1.160,B.1.177,B.1.221,B.1.258,B.1.367,B.1.620,B.1.621,Beta,Delta,Epsilon,Eta,Gamma,Iota,Kappa,Lambda,S:677H.Robin1,S:677P.Pelican,non_who,others
Spain,209,0.0,0.43,0.0,0.0,0.0,73.5,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.21
Spain,223,0.42,0.0,0.0,0.0,0.0,92.5,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.58,6.67
Spain,237,0.0,0.0,0.0,0.0,0.0,92.33,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7.19
Spain,251,0.0,0.0,0.0,0.0,2.47,76.08,3.09,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.14
Spain,265,0.0,0.0,0.0,0.0,0.4,89.24,1.99,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7.17
Spain,279,0.0,0.0,0.0,0.0,1.58,85.07,1.58,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6.56
Spain,293,1.65,0.0,0.0,0.0,2.31,86.8,0.66,1.32,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.35,6.93
Spain,307,0.83,0.0,0.0,0.0,0.83,88.92,1.11,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.17,6.65
Spain,321,0.23,0.0,0.0,0.0,2.96,87.93,0.68,2.28,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.77,5.69
Spain,335,0.33,0.33,0.0,0.0,2.67,85.89,1.67,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.67,7.0
Spain,349,14.34,0.0,0.0,0.0,3.25,67.4,1.15,1.34,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.56,12.43
Spain,356,45.32,0.0,0.0,0.0,1.31,44.66,0.99,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.68,6.9
Spain,370,32.67,0.0,0.0,0.08,2.15,50.56,2.11,0.52,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.25,11.84
Spain,384,33.2,0.0,0.0,0.31,1.71,51.07,2.15,1.54,0.0,0.0,0.0,0.1,0.0,0.03,0.03,0.17,0.0,0.0,0.0,0.0,0.0,66.46,9.69
Spain,398,47.42,0.0,0.0,0.36,1.15,35.09,1.59,1.11,0.04,0.0,0.0,0.71,0.0,0.0,0.16,0.04,0.0,0.0,0.0,0.0,0.0,51.67,12.33
Spain,412,64.6,0.0,0.0,0.56,1.32,21.75,0.96,0.8,0.0,0.0,0.04,0.48,0.0,0.04,0.12,0.28,0.0,0.0,0.0,0.0,0.0,34.48,9.06
Spain,426,77.34,0.0,0.0,0.27,0.27,9.52,0.45,0.67,0.0,0.0,0.13,1.03,0.0,0.04,0.63,1.43,0.04,0.0,0.04,0.0,0.0,19.45,8.14
Spain,440,85.3,0.0,0.0,0.41,0.15,3.18,0.19,0.04,0.0,0.11,0.37,1.76,0.0,0.04,0.97,3.07,0.22,0.0,0.19,0.0,0.0,8.45,4.0
Spain,454,84.86,0.0,0.0,0.25,0.04,1.94,0.0,0.0,0.0,0.0,0.29,1.62,0.0,0.0,1.76,5.86,0.32,0.0,0.25,0.0,0.0,5.32,2.8
Spain,468,83.51,0.0,0.0,0.16,0.24,1.09,0.04,0.0,0.0,0.0,1.25,2.49,1.01,0.0,1.57,6.36,0.8,0.04,0.32,0.0,0.0,3.9,1.13
Spain,482,87.5,0.0,0.0,0.0,0.15,0.37,0.0,0.0,0.0,0.0,0.63,1.22,2.56,0.0,0.74,4.04,1.04,0.11,0.33,0.0,0.0,2.45,1.3
Spain,496,76.38,0.0,0.0,0.05,0.0,0.44,0.0,0.0,0.0,0.0,1.15,1.36,10.26,0.0,0.33,5.13,1.42,0.0,0.65,0.0,0.0,4.47,2.84
Spain,510,62.89,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,2.91,0.82,19.57,0.06,0.57,4.81,0.7,0.0,0.51,0.0,0.0,10.07,6.9
Spain,524,38.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,0.22,45.46,0.0,0.44,7.76,1.42,0.0,0.55,0.0,0.0,5.46,1.2
Spain,538,17.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,72.41,0.0,1.72,3.45,0.0,0.0,0.0,0.0,0.0,5.17,3.45
Sri Lanka,370,7.41,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.59,90.74
Sri Lanka,384,17.91,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.09,80.6
Sri Lanka,398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
Sri Lanka,426,12.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.98,82.98
Sri Lanka,468,86.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,12.12,12.12
Sri Lanka,482,90.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,9.09
Sri Lanka,496,85.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32,7.32
Sri Lanka,510,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,6.25
Sri Lanka,524,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0
Suriname,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
Suriname,412,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0.0,0.0,0.0,0.0,0.0,80.65,80.65
Suriname,440,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,54.17,0.0,0.0,0.0,0.0,0.0,31.25,31.25
Suriname,454,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.29,0.0,0.0,0.0,0.0,0.0,29.27,29.27
Suriname,482,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.11,0.0,0.0,0.0,0.0,0.0,5.56,5.56
Sweden,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
Sweden,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
Sweden,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
Sweden,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
Sweden,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
Sweden,181,0.0,0.0,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,94.87
Sweden,209,0.0,2.44,9.76,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,85.37
Sweden,223,0.0,7.14,33.33,0.0,2.38,4.76,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0
Sweden,237,0.0,0.0,63.16,0.0,5.26,0.0,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,28.95
Sweden,251,0.0,0.0,33.33,0.0,5.56,14.81,3.7,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.74
Sweden,265,2.33,0.0,13.95,0.0,6.98,30.23,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.67,44.19
Sweden,279,0.0,0.0,7.5,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,42.5
Sweden,293,3.39,0.85,5.08,0.0,19.49,35.59,5.08,0.85,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.76,28.81
Sweden,307,1.94,0.0,3.88,0.0,26.21,42.72,1.94,5.83,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.09,16.5
Sweden,321,0.0,1.45,2.17,0.0,13.77,36.23,5.07,21.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20.29
Sweden,335,0.59,1.18,3.53,0.0,27.65,30.0,4.12,19.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.41,13.53
Sweden,349,7.74,0.0,1.89,0.0,10.19,26.04,3.96,39.62,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.08,10.38
Sweden,356,20.21,0.0,0.0,0.35,10.45,24.04,0.7,36.59,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.44,7.32
Sweden,370,9.35,0.05,1.72,0.0,9.78,45.68,9.92,13.3,0.0,0.0,0.0,0.48,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,90.13,9.63
Sweden,384,25.88,0.02,0.61,0.0,9.05,34.59,8.3,9.14,0.0,0.0,0.0,2.24,0.0,0.02,0.0,0.15,0.0,0.0,0.0,0.0,0.0,71.7,10.0
Sweden,398,60.71,0.0,0.57,0.02,4.48,17.78,3.69,3.31,0.0,0.0,0.0,4.27,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,34.9,5.04
Sweden,412,79.44,0.0,0.33,0.0,1.78,9.42,1.46,2.08,0.0,0.0,0.0,3.19,0.0,0.0,0.01,0.1,0.0,0.0,0.0,0.0,0.0,17.26,2.19
Sweden,426,88.34,0.0,0.01,0.0,0.95,4.37,0.54,0.59,0.0,0.0,0.0,4.18,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,7.37,0.91
Sweden,440,91.09,0.0,0.05,0.0,0.34,1.36,0.16,0.16,0.0,0.0,0.0,5.43,0.02,0.0,0.04,0.17,0.01,0.03,0.0,0.0,0.0,3.21,1.14
Sweden,454,94.35,0.0,0.0,0.0,0.28,1.15,0.08,0.16,0.0,0.02,0.0,2.86,0.14,0.0,0.06,0.08,0.0,0.04,0.0,0.0,0.0,2.47,0.78
Sweden,468,96.14,0.0,0.0,0.0,0.06,0.55,0.0,0.02,0.0,0.0,0.0,2.32,0.17,0.0,0.0,0.06,0.04,0.0,0.0,0.0,0.0,1.27,0.65
Sweden,482,96.9,0.0,0.0,0.0,0.0,0.04,0.02,0.04,0.0,0.0,0.0,1.75,0.5,0.0,0.0,0.28,0.02,0.0,0.0,0.0,0.0,0.56,0.46
Sweden,496,94.52,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,1.68,2.69,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.72,0.63
Sweden,510,71.02,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.42,27.81,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.42,0.33
Sweden,524,61.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,36.93,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.4,0.4
Switzerland,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
Switzerland,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
Switzerland,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,99.41
Switzerland,195,0.0,0.69,0.0,0.0,0.0,4.14,0.0,2.07,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,89.66
Switzerland,209,0.0,0.57,0.0,0.0,0.57,13.22,0.57,5.17,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,71.84
Switzerland,223,0.0,1.31,0.0,0.0,12.42,23.53,1.96,3.27,6.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.65
Switzerland,237,0.0,1.39,0.0,0.0,21.53,34.72,2.08,3.12,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,33.68
Switzerland,251,0.0,0.0,0.0,0.0,26.92,19.23,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0
Switzerland,265,0.0,0.0,0.0,0.0,21.3,30.49,1.12,2.91,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,43.27
Switzerland,279,0.0,0.0,0.0,0.0,23.22,37.54,3.1,3.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,31.73
Switzerland,293,0.0,0.06,0.0,0.0,34.16,31.05,5.04,2.68,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,26.51
Switzerland,307,0.77,0.0,0.0,0.0,29.89,28.22,5.23,2.38,0.53,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.17,32.92
Switzerland,321,0.64,0.0,0.0,0.14,27.59,25.48,5.72,4.16,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.36,36.13
Switzerland,335,0.62,0.0,0.0,0.37,25.64,30.67,6.14,7.05,0.04,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,99.3,29.35
Switzerland,349,3.1,0.0,0.0,1.0,25.52,28.74,5.94,7.97,0.03,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.75,27.55
Switzerland,356,9.88,0.06,0.0,1.31,26.63,30.1,5.0,5.68,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,89.84,21.01
Switzerland,370,11.81,0.0,0.0,1.35,24.89,27.54,3.71,5.63,0.0,0.0,0.0,0.42,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,87.74,24.61
Switzerland,384,38.61,0.07,0.0,0.56,16.06,16.91,2.6,6.13,0.0,0.0,0.0,1.35,0.0,0.1,0.07,0.33,0.0,0.0,0.0,0.0,0.0,59.55,17.21
Switzerland,398,59.46,0.0,0.0,0.5,11.39,6.11,1.98,4.84,0.0,0.0,0.0,1.71,0.0,0.0,0.11,0.39,0.0,0.0,0.0,0.0,0.0,38.34,13.53
Switzerland,412,77.53,0.0,0.0,0.21,4.86,2.63,1.29,2.74,0.0,0.0,0.0,1.65,0.0,0.0,0.26,0.15,0.0,0.0,0.0,0.0,0.0,20.4,8.68
Switzerland,426,87.96,0.0,0.0,0.12,1.19,1.55,0.44,0.44,0.0,0.04,0.0,0.91,0.0,0.0,0.36,0.52,0.04,0.08,0.0,0.0,0.0,10.14,6.38
Switzerland,440,92.56,0.0,0.0,0.24,0.28,0.56,0.08,0.76,0.0,0.0,0.0,0.72,0.0,0.0,0.12,0.28,0.0,0.08,0.0,0.0,0.0,6.25,4.34
Switzerland,454,94.31,0.0,0.0,0.0,0.16,0.25,0.06,0.19,0.0,0.16,0.0,1.18,0.22,0.0,0.19,0.22,0.0,0.1,0.0,0.0,0.0,3.78,2.95
Switzerland,468,92.8,0.0,0.0,0.1,0.08,0.05,0.0,0.08,0.0,0.33,0.0,0.91,0.83,0.0,0.4,0.65,0.05,0.05,0.0,0.0,0.0,4.31,3.68
Switzerland,482,92.15,0.0,0.0,0.11,0.0,0.07,0.07,0.04,0.0,0.32,0.04,0.77,0.85,0.0,0.35,1.44,0.07,0.04,0.11,0.0,0.0,4.23,3.59
Switzerland,496,90.06,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.24,0.38,0.86,2.34,0.0,0.05,2.15,0.05,0.0,0.14,0.0,0.0,4.35,3.68
Switzerland,510,82.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,1.21,0.56,10.48,0.0,0.09,1.48,0.0,0.0,0.0,0.0,0.0,5.1,3.62
Switzerland,524,61.56,0.0,0.0,0.0,0.62,0.0,0.31,0.0,0.0,0.94,0.62,1.56,27.81,0.0,0.0,3.12,0.0,0.0,0.62,0.0,0.0,5.31,2.81
Thailand,335,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,98.68
Thailand,349,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.22,97.22
Thailand,356,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.37,97.37
Thailand,384,19.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.19,74.19
Thailand,398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.78,97.78
Thailand,454,94.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,3.41,3.41
Thailand,468,89.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,5.41,5.41
Thailand,482,82.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,2.18
Thailand,496,61.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73,29.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14,4.14
Trinidad and Tobago,454,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,91.43,91.43
Trinidad and Tobago,468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.93,0.0,0.0,0.0,0.0,0.0,46.07,46.07
Trinidad and Tobago,482,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.6,0.0,0.0,0.0,0.0,0.0,9.65,9.65
Turkey,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
Turkey,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
Turkey,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
Turkey,307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,96.88
Turkey,349,22.39,0.0,0.0,0.0,0.0,4.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.61,73.13
Turkey,370,65.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.04,33.04
Turkey,384,56.72,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,8.36,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,34.33,33.43
Turkey,398,12.53,0.0,0.0,0.0,0.0,1.54,0.36,0.0,0.0,0.0,0.0,14.26,0.0,0.18,0.27,0.0,0.0,0.0,0.0,0.0,0.0,72.75,70.84
Turkey,412,1.06,0.0,0.0,0.0,0.53,1.68,0.35,0.18,0.0,0.0,0.0,12.0,0.0,0.0,0.79,0.09,0.0,0.0,0.0,0.0,0.0,86.05,83.32
Turkey,426,5.75,0.0,0.0,0.0,0.47,1.87,0.62,0.16,0.0,0.0,0.0,17.42,0.0,0.0,3.27,2.33,0.0,0.0,0.0,0.31,0.0,71.23,67.81
Turkey,440,2.88,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.47,0.82,0.0,0.0,0.0,0.0,0.0,79.42,79.15
Turkey,468,0.0,0.0,0.0,0.0,0.7,2.11,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.3,96.48
Turkey,482,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.24,97.24
Turkey,496,20.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.58,74.58
United Kingdom,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
United Kingdom,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
United Kingdom,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
United Kingdom,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
United Kingdom,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,99.91
United Kingdom,181,0.0,0.0,0.09,0.0,0.0,0.09,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,98.62
United Kingdom,195,0.0,0.25,0.0,0.0,0.0,2.11,0.0,0.67,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,96.63
United Kingdom,209,0.0,0.72,0.0,0.0,0.76,6.92,0.64,1.49,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,88.49
United Kingdom,223,0.0,1.16,0.17,0.0,4.45,21.17,2.42,6.57,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,61.53
United Kingdom,237,0.0,0.51,0.0,0.0,3.64,32.9,1.59,3.65,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,56.67
United Kingdom,251,0.03,0.15,0.03,0.0,2.31,46.55,0.87,4.29,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97,45.41
United Kingdom,265,0.06,0.1,0.02,0.0,2.95,56.35,0.87,3.73,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94,35.65
United Kingdom,279,0.23,0.17,0.03,0.0,2.8,63.93,0.57,3.43,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.77,28.77
United Kingdom,293,1.95,0.07,0.02,0.0,2.4,69.03,0.45,3.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,98.05,23.03
United Kingdom,307,7.8,0.07,0.01,0.0,2.55,68.01,0.54,2.44,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.2,18.56
United Kingdom,321,12.22,0.01,0.0,0.0,1.33,70.63,0.49,1.74,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.78,13.54
