date,vaccine,total_vaccinations,location
2021-07-07,Oxford/AstraZeneca,11500033,South Korea
2021-07-07,Pfizer/BioNTech,7258358,South Korea
2021-07-08,Johnson&Johnson,1129777,South Korea
2021-07-08,Moderna,55807,South Korea
2021-07-08,Oxford/AstraZeneca,11552519,South Korea
2021-07-08,Pfizer/BioNTech,7345322,South Korea
2021-07-09,Johnson&Johnson,1129777,South Korea
2021-07-09,Moderna,62427,South Korea
2021-07-09,Oxford/AstraZeneca,11637267,South Korea
2021-07-09,Pfizer/BioNTech,7460883,South Korea
2021-07-10,Johnson&Johnson,1129777,South Korea
2021-07-10,Moderna,62439,South Korea
2021-07-10,Oxford/AstraZeneca,11668830,South Korea
2021-07-10,Pfizer/BioNTech,7481580,South Korea
2021-07-11,Johnson&Johnson,1129777,South Korea
2021-07-11,Moderna,62439,South Korea
2021-07-11,Oxford/AstraZeneca,11669778,South Korea
2021-07-11,Pfizer/BioNTech,7482223,South Korea
2021-07-12,Johnson&Johnson,1129777,South Korea
2021-07-12,Moderna,62490,South Korea
2021-07-12,Oxford/AstraZeneca,11723668,South Korea
2021-07-12,Pfizer/BioNTech,7553194,South Korea
2021-07-13,Johnson&Johnson,1129777,South Korea
2021-07-13,Moderna,62646,South Korea
2021-07-13,Oxford/AstraZeneca,11791731,South Korea
2021-07-13,Pfizer/BioNTech,7703082,South Korea
2021-07-14,Johnson&Johnson,1129777,South Korea
2021-07-14,Moderna,63347,South Korea
2021-07-14,Oxford/AstraZeneca,11876446,South Korea
2021-07-14,Pfizer/BioNTech,7852163,South Korea
2021-07-15,Johnson&Johnson,1129777,South Korea
2021-07-15,Moderna,63347,South Korea
