date,vaccine,total_vaccinations,location
2021-06-24,Johnson&Johnson,1213666,Italy
2021-06-24,Moderna,4659018,Italy
2021-06-24,Oxford/AstraZeneca,8523083,Italy
2021-06-24,Pfizer/BioNTech,34287817,Italy
2021-06-25,Johnson&Johnson,1218717,Italy
2021-06-25,Moderna,4708620,Italy
2021-06-25,Oxford/AstraZeneca,8582728,Italy
2021-06-25,Pfizer/BioNTech,34790093,Italy
2021-06-26,Johnson&Johnson,1222301,Italy
2021-06-26,Moderna,4763842,Italy
2021-06-26,Oxford/AstraZeneca,8634995,Italy
2021-06-26,Pfizer/BioNTech,35233711,Italy
2021-06-27,Johnson&Johnson,1225569,Italy
2021-06-27,Moderna,4811596,Italy
2021-06-27,Oxford/AstraZeneca,8677137,Italy
2021-06-27,Pfizer/BioNTech,35571954,Italy
2021-06-28,Johnson&Johnson,1229571,Italy
2021-06-28,Moderna,4871118,Italy
2021-06-28,Oxford/AstraZeneca,8744925,Italy
2021-06-28,Pfizer/BioNTech,35999522,Italy
2021-06-29,Johnson&Johnson,1233231,Italy
2021-06-29,Moderna,4946529,Italy
2021-06-29,Oxford/AstraZeneca,8839878,Italy
2021-06-29,Pfizer/BioNTech,36387889,Italy
2021-06-30,Johnson&Johnson,1238016,Italy
2021-06-30,Moderna,5015831,Italy
2021-06-30,Oxford/AstraZeneca,8944787,Italy
2021-06-30,Pfizer/BioNTech,36781460,Italy
2021-07-01,Johnson&Johnson,1243073,Italy
2021-07-01,Moderna,5066698,Italy
2021-07-01,Oxford/AstraZeneca,9029357,Italy
2021-07-01,Pfizer/BioNTech,37209058,Italy
2021-07-02,Johnson&Johnson,1247249,Italy
2021-07-02,Moderna,5118427,Italy
2021-07-02,Oxford/AstraZeneca,9115246,Italy
2021-07-02,Pfizer/BioNTech,37621837,Italy
2021-07-03,Johnson&Johnson,1249907,Italy
2021-07-03,Moderna,5171427,Italy
2021-07-03,Oxford/AstraZeneca,9197594,Italy
2021-07-03,Pfizer/BioNTech,38010402,Italy
2021-07-04,Johnson&Johnson,1252315,Italy
2021-07-04,Moderna,5211650,Italy
2021-07-04,Oxford/AstraZeneca,9262266,Italy
2021-07-04,Pfizer/BioNTech,38317164,Italy
2021-07-05,Johnson&Johnson,1256522,Italy
2021-07-05,Moderna,5294293,Italy
2021-07-05,Oxford/AstraZeneca,9349896,Italy
2021-07-05,Pfizer/BioNTech,38682340,Italy
2021-07-06,Johnson&Johnson,1260554,Italy
2021-07-06,Moderna,5368060,Italy
2021-07-06,Oxford/AstraZeneca,9442021,Italy
2021-07-06,Pfizer/BioNTech,39048749,Italy
2021-07-07,Johnson&Johnson,1263809,Italy
2021-07-07,Moderna,5438471,Italy
2021-07-07,Oxford/AstraZeneca,9549625,Italy
2021-07-07,Pfizer/BioNTech,39414957,Italy
2021-07-08,Johnson&Johnson,1267063,Italy
2021-07-08,Moderna,5487419,Italy
2021-07-08,Oxford/AstraZeneca,9647161,Italy
2021-07-08,Pfizer/BioNTech,39849710,Italy
2021-07-09,Johnson&Johnson,1270010,Italy
2021-07-09,Moderna,5539121,Italy
2021-07-09,Oxford/AstraZeneca,9751817,Italy
2021-07-09,Pfizer/BioNTech,40288146,Italy
2021-07-10,Johnson&Johnson,1271911,Italy
2021-07-10,Moderna,5582049,Italy
2021-07-10,Oxford/AstraZeneca,9852561,Italy
2021-07-10,Pfizer/BioNTech,40710903,Italy
2021-07-11,Johnson&Johnson,1273726,Italy
2021-07-11,Moderna,5613548,Italy
2021-07-11,Oxford/AstraZeneca,9915039,Italy
2021-07-11,Pfizer/BioNTech,41025905,Italy
2021-07-12,Johnson&Johnson,1277089,Italy
2021-07-12,Moderna,5672229,Italy
2021-07-12,Oxford/AstraZeneca,10018121,Italy
2021-07-12,Pfizer/BioNTech,41426944,Italy
2021-07-13,Johnson&Johnson,1280089,Italy
2021-07-13,Moderna,5743949,Italy
2021-07-13,Oxford/AstraZeneca,10109517,Italy
2021-07-13,Pfizer/BioNTech,41831493,Italy
2021-07-14,Johnson&Johnson,1284006,Italy
2021-07-14,Moderna,5824907,Italy
2021-07-14,Oxford/AstraZeneca,10206736,Italy
2021-07-14,Pfizer/BioNTech,42215592,Italy
2021-07-15,Johnson&Johnson,1287991,Italy
2021-07-15,Moderna,5891194,Italy
2021-07-15,Oxford/AstraZeneca,10298863,Italy
2021-07-15,Pfizer/BioNTech,42666322,Italy
2021-07-16,Johnson&Johnson,1291076,Italy
2021-07-16,Moderna,5951875,Italy
2021-07-16,Oxford/AstraZeneca,10390664,Italy
2021-07-16,Pfizer/BioNTech,43105335,Italy
2021-07-17,Johnson&Johnson,1293380,Italy
2021-07-17,Moderna,6011573,Italy
2021-07-17,Oxford/AstraZeneca,10473436,Italy
2021-07-17,Pfizer/BioNTech,43497793,Italy
2021-07-18,Johnson&Johnson,1294802,Italy
2021-07-18,Moderna,6066568,Italy
2021-07-18,Oxford/AstraZeneca,10541092,Italy
2021-07-18,Pfizer/BioNTech,43817833,Italy
2021-07-19,Johnson&Johnson,1297926,Italy
2021-07-19,Moderna,6130500,Italy
2021-07-19,Oxford/AstraZeneca,10634143,Italy
2021-07-19,Pfizer/BioNTech,44230393,Italy
2021-07-20,Johnson&Johnson,1301421,Italy
2021-07-20,Moderna,6205185,Italy
2021-07-20,Oxford/AstraZeneca,10732023,Italy
2021-07-20,Pfizer/BioNTech,44620578,Italy
2021-07-21,Johnson&Johnson,1305661,Italy
2021-07-21,Moderna,6291014,Italy
2021-07-21,Oxford/AstraZeneca,10839847,Italy
2021-07-21,Pfizer/BioNTech,45001554,Italy
2021-07-22,Johnson&Johnson,1310169,Italy
2021-07-22,Moderna,6364911,Italy
2021-07-22,Oxford/AstraZeneca,10949464,Italy
2021-07-22,Pfizer/BioNTech,45415944,Italy
2021-07-23,Johnson&Johnson,1314623,Italy
2021-07-23,Moderna,6436264,Italy
2021-07-23,Oxford/AstraZeneca,11058046,Italy
2021-07-23,Pfizer/BioNTech,45815917,Italy
2021-07-24,Johnson&Johnson,1318998,Italy
2021-07-24,Moderna,6507489,Italy
2021-07-24,Oxford/AstraZeneca,11143717,Italy
2021-07-24,Pfizer/BioNTech,46148258,Italy
2021-07-25,Johnson&Johnson,1321576,Italy
2021-07-25,Moderna,6556490,Italy
2021-07-25,Oxford/AstraZeneca,11201218,Italy
2021-07-25,Pfizer/BioNTech,46401423,Italy
2021-07-26,Johnson&Johnson,1326802,Italy
2021-07-26,Moderna,6632743,Italy
2021-07-26,Oxford/AstraZeneca,11287330,Italy
2021-07-26,Pfizer/BioNTech,46796635,Italy
2021-07-27,Johnson&Johnson,1332724,Italy
2021-07-27,Moderna,6714469,Italy
2021-07-27,Oxford/AstraZeneca,11366767,Italy
2021-07-27,Pfizer/BioNTech,47200776,Italy
2021-07-28,Johnson&Johnson,1338926,Italy
2021-07-28,Moderna,6817569,Italy
2021-07-28,Oxford/AstraZeneca,11445796,Italy
2021-07-28,Pfizer/BioNTech,47548078,Italy
2021-07-29,Johnson&Johnson,1344539,Italy
2021-07-29,Moderna,6919963,Italy
2021-07-29,Oxford/AstraZeneca,11513868,Italy
2021-07-29,Pfizer/BioNTech,47903133,Italy
2021-07-30,Johnson&Johnson,1350097,Italy
2021-07-30,Moderna,7023573,Italy
2021-07-30,Oxford/AstraZeneca,11571400,Italy
2021-07-30,Pfizer/BioNTech,48249078,Italy
2021-07-31,Johnson&Johnson,1354192,Italy
2021-07-31,Moderna,7111195,Italy
2021-07-31,Oxford/AstraZeneca,11618430,Italy
2021-07-31,Pfizer/BioNTech,48541093,Italy
2021-08-01,Johnson&Johnson,1356320,Italy
2021-08-01,Moderna,7179054,Italy
2021-08-01,Oxford/AstraZeneca,11650757,Italy
2021-08-01,Pfizer/BioNTech,48722561,Italy
2021-08-02,Johnson&Johnson,1359618,Italy
2021-08-02,Moderna,7264159,Italy
2021-08-02,Oxford/AstraZeneca,11696506,Italy
2021-08-02,Pfizer/BioNTech,49050684,Italy
2021-08-03,Johnson&Johnson,1362549,Italy
2021-08-03,Moderna,7347967,Italy
2021-08-03,Oxford/AstraZeneca,11731989,Italy
2021-08-03,Pfizer/BioNTech,49386773,Italy
2021-08-04,Johnson&Johnson,1365305,Italy
2021-08-04,Moderna,7440130,Italy
2021-08-04,Oxford/AstraZeneca,11770061,Italy
2021-08-04,Pfizer/BioNTech,49713757,Italy
2021-08-05,Johnson&Johnson,1368164,Italy
2021-08-05,Moderna,7524143,Italy
2021-08-05,Oxford/AstraZeneca,11802258,Italy
2021-08-05,Pfizer/BioNTech,50046147,Italy
2021-08-06,Johnson&Johnson,1371338,Italy
2021-08-06,Moderna,7605281,Italy
2021-08-06,Oxford/AstraZeneca,11834700,Italy
2021-08-06,Pfizer/BioNTech,50358831,Italy
2021-08-07,Johnson&Johnson,1373823,Italy
2021-08-07,Moderna,7672550,Italy
2021-08-07,Oxford/AstraZeneca,11860800,Italy
2021-08-07,Pfizer/BioNTech,50601777,Italy
2021-08-08,Johnson&Johnson,1375222,Italy
2021-08-08,Moderna,7729425,Italy
2021-08-08,Oxford/AstraZeneca,11877641,Italy
2021-08-08,Pfizer/BioNTech,50781663,Italy
2021-08-09,Johnson&Johnson,1378149,Italy
2021-08-09,Moderna,7811677,Italy
2021-08-09,Oxford/AstraZeneca,11898971,Italy
2021-08-09,Pfizer/BioNTech,51068230,Italy
