date,total_vaccinations,source_url,media_url,text
2021-05-21,,https://twitter.com/FMoHealth/status/1395807811406344195,https://pbs.twimg.com/media/E17nbLUXIAEZlqx.jpg,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 5,095 የላቦራቶሪ ናሙና ምርመራ 485 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 268,520 ደርሷል። 
Status update on #covid19ethiopia https://t.co/135MJE4y7l"
2021-05-22,,https://twitter.com/FMoHealth/status/1396172984939945985,https://pbs.twimg.com/media/E2AzkUHXMAE7463.jpg,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 5,563 የላቦራቶሪ ናሙና ምርመራ 381 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 268,901 ደርሷል።
Status update on #covid19ethiopia https://t.co/t2tHYJA52E"
2021-05-23,,https://twitter.com/FMoHealth/status/1396528590330683401,https://pbs.twimg.com/media/E2F3ToOXsAYaOxd.jpg,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 4,376 የላቦራቶሪ ናሙና ምርመራ 293 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 269,194 ደርሷል።
Status update on #covid19ethiopia https://t.co/smyQvf3vZd"
2021-05-24,,https://twitter.com/FMoHealth/status/1396888226888040459,https://pbs.twimg.com/media/E2K-cF1XMAEieAD.jpg,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 4,106 የላቦራቶሪ ናሙና ምርመራ 306 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 269,500 ደርሷል።
Status update on #covid19ethiopia https://t.co/U27K1pmB8g"
2021-05-25,,https://twitter.com/FMoHealth/status/1397250557962817538,https://pbs.twimg.com/media/E2QH-hKXIAgY66Z.jpg,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 4,823 የላቦራቶሪ ናሙና ምርመራ 282 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 269,782 ደርሷል። 
Status update on #covid19ethiopia https://t.co/zdOJPybWnt"
2021-05-26,,https://twitter.com/FMoHealth/status/1397634414344118281,https://pbs.twimg.com/media/E2VlF8dXsAAqb91.jpg,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 5,027 የላቦራቶሪ ናሙና ምርመራ 398 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 270,180 ደርሷል።
Status update on #covid19ethiopia https://t.co/rA0ArkQlzX"
2021-05-27,,https://twitter.com/FMoHealth/status/1397987530834915334,https://pbs.twimg.com/media/E2amP4PX0AEUaWc.jpg,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 5,056 የላቦራቶሪ ናሙና ምርመራ 347 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 270,527 ደርሷል። 
Status update on #covid19ethiopia https://t.co/KmQ54m8hYR"
2021-05-28,,https://twitter.com/FMoHealth/status/1398346456134737922,https://pbs.twimg.com/media/E2fssMwX0AEJQ8v.jpg,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 5,772 የላቦራቶሪ ናሙና ምርመራ 417 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 270,944 ደርሷል። 
Status update on #covid19ethiopia https://t.co/mamTPHfIbE"
2021-05-29,,https://twitter.com/FMoHealth/status/1398696506220335105,https://pbs.twimg.com/media/E2krDz_XMAE7HWC.jpg,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 5,005 የላቦራቶሪ ናሙና ምርመራ 256 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 271,200 ደርሷል። 
Status update on #covid19ethiopia https://t.co/Be6hApWJmp"
2021-05-30,,https://twitter.com/FMoHealth/status/1399064183040266250,https://pbs.twimg.com/media/E2p5dWwXwAwkxz3.jpg,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 3,572 የላቦራቶሪ ናሙና ምርመራ 145 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 271,345 ደርሷል።
Status update on #covid19ethiopia https://t.co/HivQqjCFl2"
2021-05-31,,https://twitter.com/FMoHealth/status/1399435647451119618,https://pbs.twimg.com/media/E2vLTfpXEAg6qHE.jpg,"ባለፉት 24 ሰዓታት ውስጥ በተደረገ 3,464 የላቦራቶሪ ናሙና ምርመራ 196 ሰዎች በኮሮና ቫይረስ መያዛቸው ተረጋግጧል። በአጠቃላይ እስካሁን በቫይረሱ የተያዙ ሰዎች ቁጥር 271,541 ደርሷል።
Status update on #covid19ethiopia https://t.co/mkF1sdXd3y"
