Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-05-16,DC,DCA,District of Columbia,705749.0,Report,960675.0,714049,136121.0,101176.0,282583.0,408164.0,23211.0,91.0,379070.0,53.7,35.9,375308.0,65.0,710041.0,122934.0,166327.0,70546.0,80.8,157423.0,180235.0,1099890.0,253033.0,251726.0,43.6,384800.0,523575.0,52300.0,0.0,105451.0,147511.0,26895.0,71.0,105428.0,146229.0,26878.0,69.0,34293.0,23250.0,1835.0,13.0,279928,39.7,278604.0,48.2,59391.0,68.0,136060.0,609754.0,713991.0,117095.0,157551.0,379035.0,62.2,253022.0,41.5,279915.0,45.9,105448.0,147503.0,26893.0,71.0,629181.0,,,,
2021-05-16,DD2,DD2,Dept of Defense,0.0,Report,4190180.0,3315594,0.0,0.0,1449944.0,1767560.0,97691.0,399.0,1971789.0,0.0,0.0,1951080.0,0.0,3284706.0,0.0,0.0,169649.0,0.0,295556.0,0.0,0.0,1264997.0,1255178.0,0.0,1725200.0,2282280.0,182700.0,0.0,549972.0,715025.0,94776.0,0.0,549917.0,705261.0,94751.0,0.0,43109.0,74151.0,4104.0,0.0,1359773,0.0,1349929.0,0.0,121364.0,0.0,295556.0,0.0,3313057.0,0.0,0.0,1969346.0,0.0,1264904.0,0.0,1359670.0,0.0,549951.0,714953.0,94766.0,0.0,3313057.0,,,,
2021-05-16,DE,DEA,Delaware,973764.0,Report,1122975.0,863273,115323.0,88653.0,348722.0,477079.0,37198.0,274.0,493369.0,50.7,35.4,484091.0,62.9,848730.0,110197.0,145805.0,169904.0,89.9,316710.0,167655.0,594462.0,344993.0,341165.0,44.3,472000.0,589875.0,61100.0,0.0,141232.0,203631.0,36634.0,130.0,141167.0,199868.0,36608.0,130.0,59603.0,78941.0,7440.0,81.0,381627,39.2,377773.0,49.0,146065.0,77.3,301077.0,839807.0,863129.0,102777.0,133718.0,493244.0,58.7,344980.0,41.1,381608.0,45.4,141230.0,203620.0,36628.0,130.0,831711.0,,,,
2021-05-16,FL,FLA,Florida,21477737.0,Report,22546275.0,17328800,104975.0,80683.0,7413910.0,9202071.0,682201.0,30618.0,9811108.0,45.7,32.3,9692013.0,56.2,17153435.0,99453.0,130720.0,3883426.0,86.3,7428674.0,165179.0,501325.0,6937811.0,6883371.0,39.9,9301420.0,11690055.0,1554800.0,0.0,3064915.0,3862943.0,672719.0,9953.0,3064168.0,3809253.0,672398.0,9950.0,1633501.0,1477731.0,147702.0,7491.0,7610530,35.4,7555769.0,43.8,3266425.0,72.6,7129718.0,18696028.0,17321832.0,92650.0,120594.0,9804862.0,52.4,6937171.0,37.1,7609741.0,40.7,3064345.0,3862873.0,672570.0,9953.0,16666460.0,,,,
2021-05-16,FM,FMA,Federated States of Micronesia,103643.0,Report,77800.0,38461,75065.0,37109.0,37804.0,0.0,657.0,0.0,22512.0,21.7,15.4,22492.0,27.8,38437.0,47546.0,96237.0,1957.0,11.1,3442.0,19536.0,441569.0,15947.0,15943.0,19.7,67600.0,0.0,10200.0,0.0,15916.0,31.0,659.0,0.0,15912.0,31.0,659.0,0.0,1495.0,5.0,112.0,0.0,16606,16.0,16602.0,20.5,1612.0,9.1,3442.0,88509.0,38454.0,43446.0,87901.0,22506.0,25.4,15946.0,18.0,16605.0,18.8,15915.0,31.0,659.0,0.0,38454.0,,,,
2021-05-16,GA,GAA,Georgia,10617423.0,Report,10223535.0,7055138,96290.0,66449.0,3170047.0,3711633.0,172937.0,521.0,3973188.0,37.4,27.6,3908498.0,48.2,6958663.0,85766.0,126006.0,1181326.0,77.9,2257745.0,148834.0,673952.0,2926699.0,2895018.0,35.7,4335500.0,5322135.0,565900.0,0.0,1358083.0,1568313.0,169791.0,303.0,1357769.0,1536952.0,169569.0,297.0,564629.0,418092.0,21942.0,159.0,3096490,29.2,3064587.0,37.8,1004822.0,66.2,2191861.0,8988102.0,7053723.0,78478.0,113745.0,3971860.0,44.2,2926608.0,32.6,3096316.0,34.4,1358048.0,1568257.0,169708.0,303.0,6770104.0,,,,
2021-05-16,GU,GUA,Guam,165768.0,Report,173470.0,145726,104646.0,87910.0,57365.0,86558.0,1803.0,0.0,81918.0,49.4,38.0,79476.0,61.5,141669.0,109567.0,134162.0,14089.0,50.0,26446.0,93843.0,615557.0,63020.0,61406.0,47.5,63700.0,98670.0,11100.0,0.0,23169.0,39851.0,1808.0,0.0,23164.0,38242.0,1808.0,0.0,5195.0,7006.0,148.0,0.0,64828,39.1,63214.0,48.9,12349.0,43.8,25701.0,141562.0,145719.0,102937.0,122540.0,81912.0,57.9,63019.0,44.5,64827.0,45.8,23168.0,39851.0,1808.0,0.0,134800.0,,,,
2021-05-16,HI,HIA,Hawaii,1415872.0,Report,1657410.0,1446496,117059.0,102163.0,523218.0,801357.0,28161.0,93760.0,862510.0,60.9,41.1,842834.0,75.5,1422039.0,127422.0,148513.0,258059.0,96.1,464312.0,172962.0,617404.0,582202.0,576877.0,51.7,654860.0,926250.0,76300.0,0.0,216513.0,347618.0,28460.0,18071.0,216261.0,342562.0,28369.0,18054.0,88819.0,115722.0,6869.0,1409.0,610662,43.1,605246.0,54.2,212819.0,79.3,442921.0,1211109.0,1445821.0,119380.0,136851.0,861274.0,71.1,582078.0,48.1,610512.0,50.4,216475.0,347543.0,28434.0,18060.0,1296798.0,,,,
2021-05-16,IA,IAA,Iowa,3155070.0,Report,3099895.0,2666483,98251.0,84514.0,1194520.0,1368297.0,103544.0,122.0,1468616.0,46.5,37.4,1444169.0,59.5,2628578.0,108251.0,127661.0,478455.0,86.5,926003.0,167465.0,560606.0,1179416.0,1166356.0,48.0,1331500.0,1591395.0,177000.0,0.0,558888.0,620467.0,101559.0,61.0,558797.0,607498.0,101506.0,61.0,242772.0,199495.0,8972.0,44.0,1280975,40.6,1267862.0,52.2,451283.0,81.6,894213.0,2676281.0,2666467.0,99633.0,115828.0,1468586.0,54.9,1179407.0,44.1,1280964.0,47.9,558882.0,620464.0,101557.0,61.0,2609531.0,,,,
2021-05-16,ID,IDA,Idaho,1787065.0,Report,1539755.0,1179378,86161.0,65995.0,522343.0,620765.0,35646.0,624.0,642711.0,36.0,28.9,642538.0,48.0,1179326.0,88084.0,115005.0,226646.0,78.0,434892.0,149617.0,529726.0,516077.0,516023.0,38.5,652540.0,791115.0,96100.0,0.0,233787.0,282093.0,35511.0,197.0,233778.0,282049.0,35499.0,196.0,98205.0,103991.0,7514.0,82.0,551588,30.9,551522.0,41.2,209792.0,72.2,412494.0,1495407.0,1179359.0,78865.0,102966.0,642697.0,43.0,516073.0,34.5,551577.0,36.9,233785.0,282091.0,35504.0,197.0,1133033.0,,,,
2021-05-16,IH2,IH2,Indian Health Svc,2082813.0,Report,1702335.0,1318914,81732.0,63324.0,735898.0,561642.0,21374.0,0.0,742033.0,35.6,27.3,720453.0,0.0,1283015.0,0.0,0.0,147069.0,0.0,268021.0,0.0,0.0,569186.0,554948.0,0.0,911620.0,717015.0,73700.0,0.0,318977.0,250209.0,21211.0,0.0,318785.0,236163.0,21177.0,0.0,69275.0,48662.0,2274.0,0.0,590397,28.3,576125.0,0.0,120211.0,0.0,268021.0,0.0,1318520.0,0.0,0.0,741771.0,0.0,569084.0,0.0,590283.0,0.0,318914.0,250170.0,21199.0,0.0,1318520.0,,,,
2021-05-16,IL,ILA,Illinois,12671821.0,Report,13306375.0,10704700,105008.0,84476.0,4465656.0,5877422.0,355060.0,6562.0,6423202.0,50.7,33.7,6265044.0,63.6,10489901.0,106454.0,135036.0,1764027.0,86.3,3123177.0,152855.0,651242.0,4271479.0,4209465.0,42.7,5406160.0,7097415.0,802800.0,0.0,1815165.0,2454098.0,355532.0,2216.0,1812298.0,2394962.0,353986.0,2205.0,651355.0,698230.0,53723.0,1294.0,4627011,36.5,4563451.0,46.3,1404602.0,68.7,3030297.0,10837805.0,10702265.0,98749.0,122777.0,6420830.0,59.2,4271418.0,39.4,4626928.0,42.7,1815126.0,2454076.0,355510.0,2216.0,10516498.0,,,,
2021-05-16,IN,INA,Indiana,6732219.0,Report,5987240.0,4741671,88934.0,70433.0,1955270.0,2620256.0,155669.0,10476.0,2641189.0,39.2,30.2,2595543.0,50.3,4673917.0,90505.0,115936.0,867315.0,79.9,1689030.0,155564.0,551442.0,2030645.0,2012545.0,39.0,2408040.0,3178500.0,400700.0,0.0,871500.0,1155716.0,153725.0,3429.0,871390.0,1137728.0,153635.0,3427.0,405906.0,385121.0,19026.0,2083.0,2184370,32.4,2166180.0,41.9,812136.0,74.8,1655328.0,5705039.0,4741545.0,83112.0,104947.0,2641076.0,46.3,2030628.0,35.6,2184341.0,38.3,871492.0,1155707.0,153713.0,3429.0,4666313.0,,,,
2021-05-16,KS,KSA,Kansas,2913314.0,Report,2888985.0,2210856,99165.0,75888.0,1006590.0,1137503.0,66187.0,576.0,1300729.0,44.6,34.1,1279977.0,57.8,2181698.0,98583.0,130542.0,425169.0,89.4,753289.0,158425.0,607584.0,994780.0,983011.0,44.4,1276460.0,1449825.0,162700.0,0.0,460855.0,533736.0,66273.0,189.0,460740.0,522083.0,66225.0,188.0,174415.0,171621.0,12196.0,106.0,1061053,36.4,1049236.0,47.4,358338.0,75.4,719426.0,2451697.0,2210750.0,90172.0,117836.0,1300632.0,53.1,994767.0,40.6,1061035.0,43.3,460848.0,533730.0,66268.0,189.0,2105753.0,,,,
2021-05-16,KY,KYA,Kentucky,4467673.0,Report,4173955.0,3431439,93426.0,76806.0,1541400.0,1762276.0,127399.0,364.0,1945064.0,43.5,33.4,1917265.0,55.3,3388629.0,97802.0,120467.0,618952.0,82.5,1122681.0,149578.0,556109.0,1491842.0,1477125.0,42.6,1811640.0,2117115.0,245200.0,0.0,687824.0,803697.0,124791.0,321.0,687733.0,789072.0,124733.0,320.0,249176.0,268980.0,28605.0,198.0,1616633,36.2,1601858.0,46.2,546959.0,72.9,1087476.0,3806167.0,3430466.0,90129.0,109663.0,1944799.0,51.1,1491829.0,39.2,1616606.0,42.5,687817.0,803691.0,124777.0,321.0,3348491.0,,,,
2021-05-16,LA,LAA,Louisiana,4648794.0,Report,3797620.0,2925419,81690.0,62929.0,1375495.0,1450630.0,98281.0,1013.0,1580659.0,34.0,27.5,1566271.0,44.0,2901835.0,81486.0,106640.0,561587.0,75.8,1092829.0,147476.0,512484.0,1277528.0,1268603.0,35.6,1644640.0,1919580.0,233400.0,0.0,614439.0,662580.0,94149.0,509.0,614288.0,653808.0,94074.0,507.0,250572.0,257016.0,16589.0,105.0,1371677,29.5,1362677.0,38.3,524282.0,70.8,1046414.0,3923318.0,2925298.0,74562.0,96796.0,1580558.0,40.3,1277516.0,32.6,1371649.0,35.0,614434.0,662573.0,94133.0,509.0,2815811.0,,,,
2021-05-16,MA,MAA,Massachusetts,6892503.0,Report,8523650.0,7294378,123666.0,105831.0,3023981.0,4029707.0,240561.0,129.0,4297992.0,62.4,43.2,4184301.0,75.5,7138862.0,128867.0,153865.0,1093609.0,93.5,1983282.0,169608.0,728933.0,2976981.0,2934833.0,53.0,3458160.0,4645290.0,420200.0,0.0,1247935.0,1729013.0,241948.0,33.0,1246204.0,1688598.0,241179.0,31.0,431962.0,458950.0,57941.0,14.0,3218929,46.7,3176012.0,57.3,948867.0,81.1,1922568.0,6016745.0,7293211.0,121215.0,141665.0,4296787.0,71.4,2976963.0,49.5,3218906.0,53.5,1247926.0,1729004.0,241943.0,33.0,7168439.0,,,,
2021-05-16,MD,MDA,Maryland,6045680.0,Report,7154150.0,5562579,118335.0,92009.0,2298848.0,3044360.0,215314.0,4057.0,3221030.0,53.3,38.9,3133051.0,66.5,5438931.0,115452.0,151861.0,833915.0,86.9,1529470.0,159420.0,745693.0,2349309.0,2314972.0,49.1,2855840.0,3876210.0,422100.0,0.0,1004657.0,1343479.0,208873.0,1173.0,1004493.0,1309311.0,208774.0,1168.0,366835.0,340005.0,42955.0,442.0,2558182,42.3,2523746.0,53.6,750237.0,78.2,1486495.0,5162887.0,5562364.0,107737.0,138569.0,3220826.0,62.4,2349272.0,45.5,2558127.0,49.5,1004636.0,1343463.0,208855.0,1173.0,5368767.0,,,,
2021-05-16,ME,MEA,Maine,1344212.0,Report,1628280.0,1349801,121133.0,100416.0,588491.0,673740.0,87381.0,189.0,793422.0,59.0,42.4,779473.0,71.2,1330119.0,121431.0,148651.0,263577.0,92.4,487351.0,170841.0,570796.0,569474.0,563678.0,51.5,704880.0,826800.0,96600.0,0.0,259428.0,309984.0,87160.0,62.0,259396.0,304225.0,87129.0,57.0,111907.0,114254.0,19504.0,17.0,656634,48.8,650807.0,59.4,245682.0,86.1,471094.0,1184936.0,1349731.0,113908.0,137415.0,793357.0,67.0,569466.0,48.1,656610.0,55.4,259424.0,309980.0,87144.0,62.0,1304451.0,,,,
2021-05-16,MH,MHA,Marshall Islands,58413.0,Report,51300.0,28858,87823.0,49403.0,28760.0,0.0,98.0,0.0,15653.0,26.8,22.6,15607.0,34.3,28794.0,63197.0,112594.0,953.0,9.6,1757.0,17694.0,516616.0,13175.0,13155.0,28.9,40500.0,0.0,10800.0,0.0,13170.0,5.0,102.0,0.0,13150.0,5.0,102.0,0.0,804.0,0.0,9.0,0.0,13277,22.7,13257.0,29.1,813.0,8.2,1757.0,49884.0,28835.0,57804.0,102839.0,15636.0,31.3,13167.0,26.4,13269.0,26.6,13162.0,5.0,102.0,0.0,28835.0,,,,
2021-05-16,MI,MIA,Michigan,9986857.0,Report,10576610.0,8073206,105905.0,80838.0,3415130.0,4388951.0,267832.0,1293.0,4575091.0,45.8,35.9,4482440.0,57.2,7932706.0,101145.0,134855.0,1440430.0,81.6,2688741.0,152302.0,599105.0,3585393.0,3536107.0,45.1,4396780.0,5560230.0,619600.0,0.0,1548141.0,2036684.0,272749.0,568.0,1547818.0,1987723.0,272618.0,566.0,664684.0,609940.0,51985.0,382.0,3858142,38.6,3808725.0,48.6,1326991.0,75.2,2600937.0,8595002.0,8073003.0,93927.0,123055.0,4574911.0,53.2,3585361.0,41.7,3858100.0,44.9,1548123.0,2036670.0,272739.0,568.0,7881085.0,,,,
2021-05-16,MN,MNA,Minnesota,5639632.0,Report,5776950.0,4983777,102435.0,88371.0,2062335.0,2702238.0,218905.0,299.0,2876372.0,51.0,37.7,2808522.0,64.8,4884879.0,112646.0,133218.0,820337.0,89.1,1520176.0,165168.0,627669.0,2125249.0,2094109.0,48.3,2369260.0,3104790.0,302900.0,0.0,917974.0,1207181.0,220889.0,94.0,917430.0,1176587.0,220702.0,92.0,319217.0,395372.0,40548.0,27.0,2346138,41.6,2314811.0,53.4,755164.0,82.0,1445313.0,4778088.0,4982786.0,104284.0,120905.0,2875413.0,60.2,2125231.0,44.5,2346102.0,49.1,917967.0,1207170.0,220871.0,94.0,4827218.0,,,,
2021-05-16,MO,MOA,Missouri,6137428.0,Report,5674925.0,4421909,92464.0,72048.0,1734618.0,2551466.0,135460.0,365.0,2452812.0,40.0,30.1,2416951.0,50.7,4365301.0,91576.0,119050.0,823540.0,77.5,1557770.0,146678.0,534343.0,1846342.0,1828825.0,38.4,2315960.0,3058965.0,300000.0,0.0,756087.0,1090192.0,135956.0,63.0,755919.0,1072845.0,135836.0,61.0,330000.0,364732.0,27261.0,28.0,1982298,32.3,1964661.0,41.2,722021.0,68.0,1474764.0,5235715.0,4421646.0,84452.0,108389.0,2452570.0,46.8,1846327.0,35.3,1982272.0,37.9,756079.0,1090185.0,135945.0,63.0,4260419.0,,,,
2021-05-16,MP,MPA,Northern Mariana Islands,56882.0,Report,72330.0,44896,127158.0,78928.0,6200.0,38566.0,130.0,0.0,24108.0,42.4,36.6,23407.0,52.8,43808.0,98738.0,163023.0,2543.0,26.3,4879.0,50455.0,747983.0,20792.0,20405.0,46.0,20200.0,49530.0,2600.0,0.0,2690.0,18102.0,134.0,0.0,2690.0,17715.0,134.0,0.0,372.0,1962.0,45.0,0.0,20926,36.8,20539.0,46.3,2379.0,24.6,4879.0,48576.0,44896.0,92424.0,148901.0,24108.0,49.6,20792.0,42.8,20926.0,43.1,2690.0,18102.0,134.0,0.0,44896.0,,,,
2021-05-16,MS,MSA,Mississippi,2976149.0,Report,2529915.0,1688182,85006.0,56724.0,805941.0,833562.0,47811.0,868.0,966168.0,32.5,24.2,959320.0,42.1,1677627.0,73659.0,111080.0,358466.0,73.7,649946.0,133543.0,519817.0,720820.0,717028.0,31.5,1126040.0,1245075.0,158800.0,0.0,356575.0,364218.0,46833.0,27.0,356477.0,360524.0,46794.0,27.0,164331.0,132336.0,12687.0,10.0,767653,25.8,763822.0,33.5,309364.0,63.6,624778.0,2521425.0,1688115.0,66951.0,100337.0,966108.0,38.3,720810.0,28.6,767636.0,30.4,356571.0,364212.0,46826.0,27.0,1614097.0,,,,
2021-05-16,MT,MTA,Montana,1068778.0,Report,1049245.0,825322,98172.0,77221.0,386693.0,411322.0,27068.0,239.0,459985.0,43.0,33.8,452993.0,53.9,814010.0,96884.0,124882.0,164333.0,79.6,306222.0,148337.0,508264.0,361586.0,357342.0,42.5,466660.0,515385.0,67200.0,0.0,175083.0,186430.0,26477.0,73.0,175016.0,182253.0,26462.0,73.0,72279.0,70432.0,6145.0,42.0,388063,36.3,383804.0,45.7,148898.0,72.1,283587.0,917598.0,825239.0,89935.0,114347.0,459924.0,50.1,361572.0,39.4,388046.0,42.3,175070.0,186429.0,26474.0,73.0,764002.0,,,,
2021-05-16,NC,NCA,North Carolina,10488084.0,Report,10876760.0,7736850,103706.0,73768.0,3198072.0,4282172.0,256277.0,329.0,4330497.0,41.3,31.7,4248720.0,51.9,7608264.0,92927.0,132848.0,1368544.0,78.2,2614431.0,149303.0,621141.0,3319906.0,3274057.0,40.0,4455340.0,5818020.0,603400.0,0.0,1393076.0,1926795.0,253204.0,35.0,1391346.0,1882676.0,252298.0,35.0,575996.0,621463.0,27778.0,25.0,3573110,34.1,3526355.0,43.1,1225262.0,70.0,2513125.0,8985519.0,7734310.0,86075.0,121048.0,4328537.0,48.2,3319323.0,36.9,3572511.0,39.8,1392994.0,1926294.0,253188.0,35.0,7366696.0,,,,
2021-05-16,ND,NDA,North Dakota,762062.0,Report,664790.0,592919,87236.0,77805.0,259563.0,309683.0,23673.0,0.0,309727.0,40.6,32.5,305284.0,52.5,584766.0,100494.0,114246.0,98193.0,81.9,190057.0,158586.0,554708.0,247407.0,244505.0,42.0,301300.0,327990.0,35500.0,0.0,113388.0,134018.0,20951.0,1.0,113267.0,131237.0,20876.0,1.0,42927.0,40732.0,3023.0,0.0,268358,35.2,265381.0,45.6,86682.0,72.3,175812.0,637246.0,592828.0,93030.0,104322.0,309650.0,48.6,247401.0,38.8,268350.0,42.1,113384.0,134016.0,20949.0,1.0,548442.0,,,,
2021-05-16,NE,NEA,Nebraska,1934408.0,Report,1912970.0,1585004,98892.0,81937.0,652483.0,872973.0,56764.0,2784.0,880028.0,45.5,36.1,865549.0,59.4,1562232.0,107124.0,131175.0,266522.0,85.3,515797.0,165077.0,612233.0,699096.0,690676.0,47.4,785140.0,1024530.0,103300.0,0.0,294535.0,403744.0,57152.0,817.0,294462.0,395400.0,57118.0,814.0,119075.0,122104.0,4294.0,579.0,756248,39.1,747794.0,51.3,246052.0,78.7,479577.0,1617408.0,1584791.0,97983.0,118274.0,879852.0,54.4,699070.0,43.2,756209.0,46.8,294521.0,403732.0,57139.0,817.0,1502974.0,,,,
2021-05-16,NH,NHA,New Hampshire,1359711.0,Report,1524445.0,1831450,112115.0,134694.0,838746.0,920100.0,72564.0,40.0,1153953.0,84.9,50.3,1139288.0,99.9,1813842.0,164229.0,138027.0,420365.0,99.9,732094.0,288380.0,600497.0,683535.0,681499.0,61.7,631500.0,782145.0,110800.0,0.0,337856.0,345663.0,73230.0,16.0,337574.0,343909.0,73189.0,16.0,152650.0,168137.0,21431.0,11.0,756765,55.7,754688.0,68.3,342229.0,99.9,721138.0,1198569.0,1830383.0,152714.0,127189.0,1153203.0,96.2,683255.0,57.0,756474.0,63.1,337670.0,345569.0,73219.0,16.0,1807776.0,,,,
2021-05-16,NJ,NJA,New Jersey,8882190.0,Report,10138285.0,8358727,114142.0,94107.0,3562035.0,4474957.0,321260.0,475.0,4985702.0,56.1,40.5,4879869.0,70.3,8206103.0,118182.0,146009.0,1303795.0,88.4,2318116.0,157103.0,687092.0,3598551.0,3550419.0,51.1,4154920.0,5410665.0,572700.0,0.0,1538013.0,2060506.0,323671.0,32.0,1537791.0,2012599.0,323536.0,29.0,530802.0,530389.0,72264.0,15.0,3922222,44.2,3873955.0,55.8,1133470.0,76.8,2286961.0,7618375.0,8358224.0,109711.0,133077.0,4985202.0,65.4,3598526.0,47.2,3922158.0,51.5,1538000.0,2060494.0,323632.0,32.0,8285979.0,,,,
2021-05-16,NM,NMA,New Mexico,2096829.0,Report,2169015.0,2007997,103443.0,95764.0,897855.0,1052088.0,55451.0,2603.0,1138920.0,54.3,41.6,1112077.0,68.6,1967785.0,121394.0,133808.0,336000.0,89.0,610512.0,161680.0,574412.0,873007.0,857610.0,52.9,944700.0,1091415.0,132900.0,0.0,384965.0,487293.0,54401.0,749.0,384735.0,472127.0,54310.0,748.0,133563.0,144642.0,14185.0,437.0,927408,44.2,911920.0,56.3,292827.0,77.5,545225.0,1787431.0,2007874.0,112333.0,121348.0,1138815.0,63.7,872983.0,48.8,927377.0,51.9,384952.0,487282.0,54394.0,749.0,1752575.0,,,,
2021-05-16,NV,NVA,Nevada,3080156.0,Report,2727720.0,2333621,88558.0,75763.0,970452.0,1274332.0,88837.0,0.0,1311079.0,42.6,31.0,1290842.0,54.1,2301734.0,96407.0,114249.0,389275.0,78.5,730718.0,147330.0,549975.0,953757.0,943860.0,39.5,1127500.0,1434420.0,165800.0,0.0,416789.0,536963.0,87223.0,5.0,416732.0,527123.0,87196.0,5.0,162548.0,159651.0,16959.0,4.0,1040980,33.8,1031056.0,43.2,339162.0,68.4,684989.0,2621802.0,2333589.0,89007.0,104040.0,1311054.0,50.0,953752.0,36.4,1040973.0,39.7,416786.0,536961.0,87221.0,5.0,2238525.0,,,,
